Date,Corn_IVol,Corn_TotalVol,Soybean_IVol,Soybean_TotalVol,Wheat_IVol,Wheat_TotalVol,Cotton_IVol,Cotton_TotalVol,Coffee_IVol,Coffee_TotalVol,Oats_IVol,Oats_TotalVol,Sugar_IVol,Sugar_TotalVol,Soybean_Oil_IVol,Soybean_Oil_TotalVol,Lumber_IVol,Lumber_TotalVol
1999-04-28,0.011501322308898599,0.012452192975224756,0.00867203866433729,0.011107648982982148,0.015244965126786742,0.018256849798480846,0.015221166289376104,0.015362494011839091,0.020114068008146833,0.020320287775607505,0.03527853485848032,0.03624562385645214,0.033110666378338253,0.03427403103042043,0.01271672427949928,0.014459752971089533,0.014146729774192648,0.014097051793997816
1999-04-29,0.01140827670621414,0.012443003540228243,0.008862856754495085,0.011150522676645597,0.015180848283776137,0.01816401703775427,0.015223504317552749,0.015367101875660205,0.020361192444011366,0.020596436886009213,0.03529334180553084,0.036245227866303305,0.03349018540524772,0.03460893345081468,0.01279080096364597,0.014429015173659087,0.014072303734941987,0.014057933735433629
1999-04-30,0.01138664254146152,0.012375435406445688,0.008884941424244187,0.011150120048648742,0.015253545140072022,0.01820789506397264,0.015269186399941972,0.01540577382981485,0.020268385836227105,0.020542553889127683,0.03531532422118536,0.03622069003433182,0.033442323501654686,0.03456952659930401,0.012765175089847576,0.01443099406980867,0.014056892270651532,0.014043530895119718
1999-05-03,0.011383136738291411,0.012274056835393806,0.008888536631923266,0.011172802063315472,0.015095988940730675,0.017884403603706148,0.015304707559552664,0.015428169557569416,0.020175116376937578,0.02040737083165171,0.0347309716411764,0.035446402794833985,0.03352196864122838,0.03462147088284877,0.012869183836897582,0.014548968680460067,0.014082378485316351,0.014048914243716546
1999-05-04,0.011402770782490877,0.01230228361390064,0.008878438922756336,0.011172802063315472,0.015102920719852508,0.017894868314716192,0.015301693574545085,0.015385942638984797,0.020185281137515703,0.020400903019621285,0.034326409030490966,0.034984834569985704,0.03354825481871237,0.03467576970503821,0.012874076575936156,0.014534114047109008,0.014017584872175231,0.013981488127258057
1999-05-05,0.011351928672175422,0.012218551895717831,0.008838115104127303,0.011107042222463686,0.01486999860885248,0.01768194490143147,0.01516440966297061,0.015280725061508888,0.020187561161474753,0.020434980976900947,0.0343265356060093,0.034983431177281435,0.033585617408640425,0.03473706949357851,0.012879720185405284,0.014545661059162142,0.013823533524877541,0.013763078615925725
1999-05-06,0.011179629113908343,0.0120559455457667,0.008792071397380797,0.011046677816352678,0.014839504876190813,0.017737660119565405,0.015129904617376651,0.015242654715863169,0.020186952126587845,0.020434980976900947,0.03432721088012364,0.03498144196657266,0.03368604418509711,0.034824938240315156,0.012846515150776797,0.01451398346843115,0.013712992707851613,0.013682928016407078
1999-05-07,0.011179204384802618,0.012055292608012228,0.008857085373462036,0.011085956148328422,0.014550581288863603,0.017630386957289988,0.015138218007629963,0.015308405332468343,0.01999381785954115,0.02026247797518629,0.03398373671354995,0.034608498128921826,0.033685103507542107,0.03482364102622156,0.012958444261329435,0.014613296994291829,0.013687334871692353,0.01366060073092259
1999-05-10,0.011230931357072043,0.012179704204847513,0.00884646057056891,0.01108785804054524,0.014471397467923223,0.01753544688995496,0.015109577603887267,0.015291117539757725,0.019695448729269767,0.019948638020132206,0.03416364685299737,0.03484011360019538,0.033684832290522694,0.034843758043304376,0.013056758364979701,0.014642570589931387,0.013694044595715615,0.013664306545850383
1999-05-11,0.011248886937042768,0.012169363521147045,0.008845721870205568,0.011061070747804698,0.014484133807205863,0.017566613830258846,0.015127057293673977,0.015305157451601941,0.01977410967946497,0.019994474564764612,0.03418597569678028,0.03485075971822249,0.03384904342667944,0.034861544994215246,0.0130972310146092,0.014620581726218664,0.013692092558059461,0.013664030773662668
1999-05-12,0.011292104296147533,0.012153120968887448,0.008832799013384632,0.011047941129621146,0.01456620318143161,0.017576839462191105,0.015476102872376253,0.01566763937887032,0.019772620245576092,0.02000655549676044,0.03388431695158796,0.034574628066468265,0.03384804406507901,0.03486418987527163,0.013096114541172876,0.014626210841267803,0.013507548917055717,0.013495644653469405
1999-05-13,0.011300614885955051,0.012142160203906006,0.008767516294532356,0.010911929975746228,0.014547513130595045,0.017508920134718036,0.01550239045886593,0.015694123412004046,0.01985297728540609,0.020042020801902226,0.03387025587813756,0.03457956054965589,0.0338574364578698,0.03486418532666114,0.013267709022709752,0.014850254641023554,0.013507643708039809,0.013495460293119025
1999-05-14,0.011299233681878509,0.01215981692515738,0.00878713908810318,0.01091278942435426,0.014302365214624945,0.017582063872627438,0.015501563211938161,0.0156913581034056,0.018676198030218607,0.018913722858877706,0.03397921330197222,0.034689765284845464,0.03405894984182427,0.03505445462734976,0.013310041304356042,0.014833020257019887,0.013527580909235278,0.013532922137761513
1999-05-17,0.011276986897962216,0.012199666023075172,0.008619937387866516,0.010917574086690026,0.014285865722444405,0.017514755352855776,0.015511692597215578,0.015705446614215454,0.01747542902954363,0.017703830764218657,0.033743309619649754,0.03431553185797436,0.0341756481761621,0.03509667019757463,0.013390749046371905,0.014843339860763704,0.013428941954890796,0.013422015566416664
1999-05-18,0.011350181250050785,0.012229281227494325,0.00864826262234611,0.010932346372508754,0.014059278558438781,0.01730424064222443,0.015522437934509635,0.015709829507283498,0.017922559047833204,0.018176380646296075,0.033076188872659146,0.03372792575798681,0.03410871432702001,0.03502864617516912,0.013456729636885281,0.014913437590585239,0.013430350657976521,0.013427372459935093
1999-05-19,0.011388543476112721,0.012159957711261616,0.00868856398184834,0.010852788884970372,0.014249035460317094,0.017358699676108234,0.01553511569186376,0.015717041941165025,0.018459719006184584,0.018674872783524834,0.03306887665618065,0.033727932853300176,0.03421175389443411,0.03505594411594551,0.013460098225862489,0.014896112275009274,0.013435950760299903,0.013430210056847199
1999-05-20,0.011386059037776113,0.01216690961903578,0.008668644582683524,0.010797585620801367,0.014250055810445592,0.017379259862524317,0.01547110639179089,0.015598234912545469,0.018593165433326654,0.018797921417480525,0.033066867674138,0.03373160502495408,0.034225452248512485,0.03505270823260667,0.013430921306489171,0.014884655574259003,0.013316549268371974,0.01328549318867454
1999-05-21,0.011388096398628915,0.01217380385593332,0.008757421794767099,0.01086138246221993,0.014253007615936956,0.017399683495151506,0.015412195154383081,0.015495926819816586,0.018601561594795243,0.018772825049812907,0.033079887593321644,0.03373843557331315,0.03474868166360929,0.035669899467880704,0.013491346449143692,0.014968819957087915,0.01329237974733461,0.013273098151686525
1999-05-24,0.011416469231468529,0.012314276653047055,0.00873302016543473,0.010843911094976072,0.014251584274880583,0.01742734479761806,0.015456272869345809,0.015563236337689069,0.01854317404356919,0.018709055348909938,0.033092239465455975,0.03378808015633376,0.0347535708674378,0.035645983183011064,0.013554806213016904,0.014966012998646264,0.01326711127040775,0.013291600063943174
1999-05-25,0.011358652944888595,0.012272688038108867,0.008721983340437334,0.010851741169310708,0.014225424158280825,0.017431755231157132,0.015371594962311436,0.015506141305111314,0.018542284496650185,0.01868996512584973,0.03309130490659738,0.03378742151728011,0.03457502227374763,0.035460005156223134,0.013569258103167097,0.01501628899862352,0.013084509321505053,0.013149602868844026
1999-05-26,0.011360402591369945,0.012269577812001322,0.008780486641871484,0.010860061113041589,0.014272500475754821,0.017434023386249813,0.015355982651916605,0.01547182742075314,0.019128953251955884,0.019255328741843002,0.03309260303810063,0.03379120860154077,0.034598932574758025,0.03544444921147135,0.013548899027216363,0.015010938109098024,0.013092746806530544,0.013157953084450037
1999-05-27,0.011372049139241723,0.012214564072593786,0.008813530243105865,0.010875418908381247,0.014254272910435852,0.017357674315818652,0.01535357231216234,0.015466762639926194,0.019296204755556965,0.01937282027186121,0.033093039311003734,0.033769002231910296,0.03460688781093633,0.035448806554606194,0.013550995381490676,0.015048720482993171,0.013101214048071363,0.013147628348408673
1999-05-28,0.011374431446898037,0.012232814431115699,0.008813760888003975,0.010891311348638171,0.014257660417060329,0.01736948338019857,0.015361270320592677,0.015409958634302471,0.019308879338011915,0.019390957561799402,0.03309492988935584,0.03376464686379736,0.03471636488526222,0.035476384307049566,0.013553460847136847,0.015087290730722475,0.013068420659974541,0.013113146635193225
1999-06-02,0.011388664732233305,0.012231818983701964,0.008661162738772335,0.01085046213465605,0.01423776692431452,0.01738892336150244,0.015030374101765345,0.015095238132993922,0.01929585607802475,0.01937807069827556,0.0331048380687313,0.03376007705383018,0.03520739527234758,0.035909320051650075,0.013592850321929953,0.015091400351059521,0.013023183976838675,0.013070325260901298
1999-06-03,0.011607228745170712,0.012542971262301545,0.008668949763164145,0.010924192857844496,0.014285463476569754,0.017549114640087207,0.014985779669845491,0.015040163150544995,0.019238830454237424,0.019326572997729847,0.0331352299966632,0.03385925976367921,0.035300688691754026,0.03608409631741852,0.013610377451040007,0.015061750535484492,0.012931952038031705,0.012999216587410111
1999-06-04,0.011609298516646934,0.012565101664528068,0.008715962777211017,0.010922981358775796,0.014394424969808885,0.01762734569167817,0.01495897638317753,0.015025054837767582,0.01937245120994157,0.019468853426443094,0.0331535007663468,0.03387977772496735,0.035322507395908385,0.03608269665103012,0.013618657710411815,0.015074447176921578,0.012846470890392038,0.012909984652641805
1999-06-07,0.011572655930448067,0.012559308788471666,0.00877205753506119,0.010958003050449581,0.014336099075135724,0.017572584180679213,0.014922109841171847,0.015006868880951804,0.020377048985998705,0.020436948156447504,0.03240648629462848,0.03328186490631351,0.03540129465477082,0.036194904626517914,0.013645151551171051,0.015078098098226836,0.012736139886612905,0.01277821293822029
1999-06-08,0.011607582552427706,0.012500126610879535,0.00889316130343872,0.010861884987318668,0.014327279299212702,0.017459426098810522,0.014898239864036829,0.015001219931559319,0.020924256749158963,0.021033248200461156,0.03238204362387168,0.03327764377276944,0.03537618342722625,0.03613647951461755,0.013654598340861612,0.01505346728941882,0.012727264254271209,0.012766221525549232
1999-06-09,0.011584815332245708,0.01249739273878175,0.008968548756476635,0.010880270612872438,0.014321393081826832,0.01747115715151157,0.014889780898008863,0.01499621930444829,0.020902671989000712,0.02102289314761844,0.03238139934303541,0.03327626616829814,0.035392068961294945,0.03614674833477991,0.013637981601565026,0.01502930646105576,0.012699807773167404,0.012797463516055735
1999-06-10,0.011544236436503992,0.012498018190027885,0.008976739552408972,0.010888601816312498,0.014532371815103575,0.01754265096905792,0.014926383232288417,0.015037178262557353,0.020870697324548316,0.020997110667037567,0.03238603701316925,0.03328279488053746,0.0353989019401773,0.0361511654899535,0.013637369789433315,0.015018863744570878,0.012762907363629403,0.012875770201083258
1999-06-11,0.011611452171284327,0.012559743253631753,0.008888397679857154,0.010797016356253622,0.014536077899135136,0.01755758783793578,0.014969890237964373,0.015075201769688629,0.020855172128141974,0.02097839594150476,0.03237146050404699,0.033259335923086025,0.03533136205940399,0.036079632556292915,0.013639852579721841,0.014980414026396821,0.012926844650638708,0.013066398407111645
1999-06-14,0.01140512248190927,0.012574792374343328,0.008888922134189821,0.010755419741038663,0.014382262270818597,0.01731220348355936,0.014914127997697917,0.015039293879144273,0.020878014596330204,0.020991288873324625,0.03240756890810527,0.03326609847309196,0.035330655444511125,0.03609361153586636,0.013628005144300953,0.014981559522308435,0.01290572139440856,0.013068439002955073
1999-06-15,0.01153212722705101,0.012706582037447211,0.009021434541895192,0.01089268461058965,0.014378081522579429,0.0172291050018228,0.014888289817508681,0.014990765485279493,0.020789361354711575,0.02093700092234371,0.03242695425334256,0.03332737178868062,0.03532828857058182,0.03609425350648662,0.013591274071658348,0.01498671548113279,0.01291629721874445,0.013063463602839283
1999-06-16,0.011609439737529838,0.01275825886395506,0.009029061591530085,0.010891449589360815,0.014356743902160471,0.017208978089403148,0.01498614651722813,0.01512102352523169,0.02078178904601083,0.020933426566605278,0.032466692424934426,0.03334689343691285,0.035362657092781295,0.03608863287457442,0.013612700909120827,0.015012230932489773,0.012904538320881053,0.013060700810590267
1999-06-17,0.011517876125755992,0.012729597881584582,0.00900300022989279,0.010872918372519733,0.014363768370835733,0.017204962263606554,0.0150661496090965,0.015204661807914759,0.02076645819479783,0.02092144831932614,0.032486965750665446,0.03337460062640802,0.03539560229380646,0.03616265834017164,0.013620609635027233,0.015023112465070465,0.013052614557903599,0.013227877063574612
1999-06-18,0.0115178732166372,0.012797277847409916,0.009026027091253174,0.011039864476667209,0.014535936412427909,0.017219637872595204,0.01515091020654731,0.015293968267490899,0.020768203895484453,0.020924088174217887,0.03248574417629702,0.0333457324820393,0.03587824452154433,0.03647944416268681,0.013612616280599111,0.015105389794910952,0.013169268770473693,0.013379254592493001
1999-06-21,0.011520165557254167,0.012820191496962561,0.009033135169952251,0.011057092926157237,0.014418629097859615,0.0170017564865305,0.015146934653316253,0.015287422400048854,0.020883733106856563,0.021035434784514022,0.032521044946941226,0.03337945701286264,0.03591668342479793,0.03653686167635798,0.013700633628137955,0.015105282532108497,0.01321518414482162,0.013428054316216883
