Date,Corn_alpha,Corn_beta_SP500,Corn_beta_Oil,Corn_beta_USD,Corn_beta_Sector,Soybean_alpha,Soybean_beta_SP500,Soybean_beta_Oil,Soybean_beta_USD,Soybean_beta_Sector,Wheat_alpha,Wheat_beta_SP500,Wheat_beta_Oil,Wheat_beta_USD,Wheat_beta_Sector,Cotton_alpha,Cotton_beta_SP500,Cotton_beta_Oil,Cotton_beta_USD,Cotton_beta_Sector,Coffee_alpha,Coffee_beta_SP500,Coffee_beta_Oil,Coffee_beta_USD,Coffee_beta_Sector,Oats_alpha,Oats_beta_SP500,Oats_beta_Oil,Oats_beta_USD,Oats_beta_Sector,Sugar_alpha,Sugar_beta_SP500,Sugar_beta_Oil,Sugar_beta_USD,Sugar_beta_Sector,Soybean_Oil_alpha,Soybean_Oil_beta_SP500,Soybean_Oil_beta_Oil,Soybean_Oil_beta_USD,Soybean_Oil_beta_Sector,Lumber_alpha,Lumber_beta_SP500,Lumber_beta_Oil,Lumber_beta_USD,Lumber_beta_Sector
1988-11-25,0.0012337017746995747,-0.06437420252635769,-0.01513394748623128,-0.04468037543805297,1.7379548457682419,-0.00045404915688255435,-0.0657315151825905,-0.0036679395705938554,0.0024527712617156694,1.4722203161094851,0.0021836254885011347,-0.19769012144520767,-0.010050400021857503,-0.05394437884148661,1.0022012509934073,-0.00146562799063523,0.04995376433442874,0.048673480621005606,0.04286804385903909,0.236226128434222,-0.00019277177196661883,-0.04484776986700668,0.031306819471273194,0.07858338523043623,0.007015699868994366,0.001323290186529107,0.35652589639349574,0.0028877033635833233,-0.4452885407428364,0.7370156112732803,0.0012434084383365106,0.12564194870178805,-0.09179691547983773,-0.6076516629966607,0.7314880885044611,-0.0015246886031472218,0.13697669466194096,-0.00241558207820608,0.540117233351084,1.0660579718885184,-0.0004278039058770228,0.24288412822622069,-0.030158921584332574,-0.305714143179094,0.009595209032922077
1988-11-28,0.0010676996171352202,-0.06952093225421935,-0.006997890247854636,-0.08598890355666278,1.741568407755015,-0.0005116267908042041,-0.07130815702288935,0.0004639575953505025,-0.013267328667678116,1.4771020754683168,0.0022311023813486814,-0.20702495772758767,-0.008492536646590963,-0.047756617195226364,1.0092278784789164,-0.0013944532558299771,0.05689898889011071,0.04354077867191079,0.06130354128458431,0.2298524770514751,-0.0002477726557948571,-0.04273996904036119,0.03260751108180355,0.06708306369420143,0.006106489564464017,0.0013675993298968147,0.3587920505641041,0.00041075100015426635,-0.4341545265105726,0.7346967020206168,0.0013861578060628168,0.15063844035644844,-0.1059836353321183,-0.5629773567144164,0.7070047056286043,-0.0016359773933275461,0.1308767779828431,0.003946091233749121,0.5121676012260179,1.0714830913421147,-0.0006699865966985596,0.2592524202968866,-0.026998253802559838,-0.3526688736768976,0.0005082347612856749
1988-11-29,0.00114583846999462,-0.04010311338323912,-0.00534227450774717,-0.08018818202900305,1.7488710498920563,-0.0004714166327983512,-0.08001060937261371,0.0003891021006710259,-0.022956268456680168,1.4730240064424214,0.0021769514834090384,-0.25797215228144865,-0.010800683854795618,-0.06794838857890016,0.9975851760975565,-0.0015571428133650084,-0.00601778041344609,0.039919770367777635,0.04943017411265957,0.2204047255780659,-0.0002505646638410078,-0.04546829058150605,0.03248108123631625,0.06600401931768111,0.005517452554593068,0.0011723319090649854,0.34602212605967564,-0.001400579487257623,-0.41631609118220353,0.736343279420743,0.0015518984983420624,0.24346851668369318,-0.10148949036422278,-0.5356538271009398,0.7288611924763996,-0.0017038852913429483,0.10769939836223313,0.002589449606200212,0.5085245601913998,1.067271970298096,-0.0008546816201451283,0.19391942112377192,-0.030749686128615807,-0.3632294101197906,-0.010880679288055214
1988-11-30,0.0013402722208328613,0.00015379328348387108,-0.0005196699011018584,-0.09512116727999599,1.7496072917560923,-0.000571413360599383,-0.1092318414409356,0.0011121327669068688,-0.018576241730489086,1.4788468468233422,0.0021594036673886767,-0.25684999863622204,-0.012893883239671002,-0.06465375097321047,0.995468068323221,-0.001400138210303717,0.02531473051363787,0.04425540726104272,0.03671439154554183,0.22086486097381963,-0.0002236767688206869,-0.04184212471392264,0.033856795519202135,0.06306813379780311,0.006251635763982297,0.0009650737174009765,0.30340931467152094,-0.006633684041194245,-0.4000624698196962,0.7363754199174314,0.0009423469638953873,0.12400659654639756,-0.11901311241353378,-0.4854100839333974,0.7254752558253442,-0.0013995975041690193,0.1678121520625406,0.011191380539877659,0.48363129199873983,1.068393606757964,-0.0009114329144111685,0.1928050148195793,-0.036073897783729714,-0.3541418246430861,-0.015587447474283924
1988-12-01,0.0012066432697415775,0.009296864647179874,-0.0019440964687385967,-0.10140945477507728,1.747714961292824,-0.0007388698235179554,-0.09802215135555793,-0.0008976121440146729,-0.02556520190334309,1.4770364387690298,0.002038896862336473,-0.25166926555729685,-0.016205372887286885,-0.061128364375864344,0.998560065659435,-0.0013092813068786059,0.01989467043369549,0.04574038541459921,0.03835217653943476,0.22018734945690846,-0.00022464258649853452,-0.04182868041912539,0.033812718664709716,0.063191078952427,0.006339606729907083,0.00087518712109921,0.30762539509978487,-0.008885762877428809,-0.3980811513929813,0.7390819730212478,0.0010174349331064946,0.11975471543917321,-0.11759984359498979,-0.48477770740462206,0.7244352992889526,-0.0011544640351676596,0.1534035050512587,0.015378074503912334,0.48695131403875747,1.0651998459590988,-0.000909527845727848,0.19325259861164154,-0.03567246583126624,-0.3559200163749285,-0.016747586012457363
1988-12-02,0.0010533837011387067,0.009074849832450018,-0.002208621955091068,-0.08708799884643278,1.7381400866097272,-0.0007319899165627858,-0.09964550981509589,-0.0005444190288383442,-0.03035934505995586,1.4759742019747304,0.0018395604478566227,-0.2557159728261533,-0.015646664863214872,-0.05261548553276424,0.9865581618225074,-0.001266798806400882,0.019968192684160224,0.04582636180216084,0.03426094695622482,0.2218351080570992,-0.00022663669937454567,-0.042058699358923174,0.033856026676343076,0.06280801651852752,0.006099037094910382,0.0004482371848872136,0.29187103482479415,-0.006469520839825951,-0.3943171242546661,0.7094566512880106,0.0012531604835920376,0.1201731311395951,-0.11731933320880682,-0.5079454449960963,0.7339479915682414,-0.0010103150345823297,0.14975705203359488,0.016416103188295283,0.46322239576767754,1.0677885691237539,-0.0009660486425564214,0.18851950238455253,-0.034799557876696835,-0.36194800394839166,-0.022473401380710623
1988-12-05,0.0012252329632744113,0.013030439242406707,-0.004820709662994506,-0.10882168308979791,1.7712931941150472,-0.0006154621516536456,-0.09593182171057271,-0.00251061340523934,-0.04509037217109832,1.4940203169272552,0.0016427422426474921,-0.2697014185929751,-0.01178252593928605,-0.03498921198380927,0.9728969281855754,-0.001380689148400948,0.022250751110103283,0.04715886114822572,0.055640696253736556,0.20323565398049634,-0.0003512481006979242,-0.04669260943140505,0.03593882721523914,0.07833728184921926,-0.00730405640887632,0.0004701103863641214,0.2953613710856415,-0.007043924512624513,-0.394543671984841,0.7086195123734387,0.001111589566921725,0.10314677044408445,-0.11401033027350499,-0.5012928169183211,0.7316465410566584,-0.0010709112287941571,0.1456647273465536,0.01757743121647893,0.4689642634865951,1.0625649941616986,-0.0011861315466458787,0.17490809768337068,-0.03062398776024646,-0.3390032578676976,-0.04144090905849695
1988-12-06,0.0008154307996745972,0.06845835100396505,-0.0035820003333730767,-0.04876444789318085,1.7897297822800338,-0.0003814562580265857,-0.08145107721374259,0.001097166947147725,-0.017702903391326928,1.497720803189797,0.002008288990134684,-0.26934546454886793,-0.008305023444661705,-0.02010347028691794,0.98121570127556,-0.001546959777591531,-0.00978442362574582,0.042461682064182105,0.006845475057544112,0.19591331000143386,-0.0003533758210704375,-0.046532564095791144,0.03593387807758202,0.07846223957266954,-0.007340173825866257,-4.8605243018520414e-05,0.332789351040103,-0.008369931339821779,-0.3654472298411905,0.7010687484995644,0.0011525093323605825,0.06994733169534721,-0.11680337620017117,-0.5425869853005785,0.7321252750239404,-0.0006990031108012055,0.1261590455632969,0.019217904513738247,0.45899230112416545,1.0732797150660778,-0.0011429713740004964,0.19534365001521217,-0.02826609782372171,-0.31097790042116985,-0.04022105032967117
1988-12-07,0.0006673758569683472,0.03480232732772758,-0.006390536785937157,-0.06962325083686324,1.7986990523179605,-0.0005631057179675657,-0.09986855945663274,-0.0033568157012079268,-0.06730338824866747,1.4988511374517342,0.0019840280716424893,-0.2698797252027306,-0.008987313868613225,-0.028709987895283243,0.9808928655455129,-0.001182689903772865,0.05540983735212893,0.04991379915294871,0.07538221593535432,0.1874703087709106,-0.00036960268147892604,-0.04874566935840882,0.0355633037051966,0.0746464049223301,-0.007060945917488402,-0.0002381577830475857,0.2040901774867321,-0.007903921438463472,-0.30117059338446805,0.7338530889479815,0.0014280365151985812,0.11399217184539537,-0.11070026586506025,-0.48400578440467723,0.7252082282422725,-0.0007696342252286601,0.15603755845242925,0.015714706231730165,0.3997153303813576,1.0630305649584855,-0.0012276256673144116,0.16895002702142584,-0.029508658128587044,-0.31511978645663824,-0.03465646205886792
1988-12-08,0.0008374515548009716,0.027006915601004856,-0.011331911912407863,-0.1216777255402338,1.7957628496632279,-0.0005643147122736105,-0.09764031125626253,-0.0043822857901121715,-0.09439270270857922,1.4906120647444983,0.002276364228942299,-0.2844524512655638,-0.016856968342482778,-0.10181516090681625,0.9832979886096264,-0.0015816913314841334,0.07261706809607844,0.06222775137180695,0.21187225427866782,0.18364852065496629,-0.000365587591606246,-0.048767577472783125,0.03536044752624052,0.07125842370467393,-0.007625742714313937,-0.0009974472026426848,0.24772776400310767,0.009266512246439783,-0.19345998494618566,0.7107729855179794,0.001388306525567834,0.11464545769794567,-0.10890735560599905,-0.45493584266837955,0.7298380739140946,-0.0005742511016618101,0.14855040064062694,0.009241394578364426,0.31896440038369567,1.0538286214604653,-0.0011601056032646997,0.16532834815809358,-0.031186541538157236,-0.3283165103133891,-0.03311501359680215
1988-12-09,0.0006508800794718964,0.020763640502049582,-0.010726594568016884,-0.1322928663388491,1.7907791569971188,-0.0005864537392590479,-0.09763960719977885,-0.011518246274135979,-0.08746120399111845,1.4889521557165337,0.0021537838967539153,-0.2874711594664146,-0.024533949538851525,-0.09979164058652223,0.9780562585631762,-0.0015468955855000282,0.07335448155007741,0.06676845913543303,0.20859422471197953,0.1845549905395081,-0.00024138016351313608,-0.04517451161480679,0.04067777192436647,0.07186868757924804,-0.004784977962228213,-0.0009785318955928867,0.24801758773528176,0.01271959245515645,-0.19638636673361626,0.7115838079772521,0.0015663999769726978,0.11948674344241045,-0.09747000160918085,-0.458877191722801,0.7335746527462491,-0.0004376863085825086,0.15349189320839943,0.005265338019531041,0.3312184347205165,1.0577599879517372,-0.0011206810268868288,0.16618853178571574,-0.026559420589051214,-0.3314945362799323,-0.03177211917331925
1988-12-12,0.0004996742049656736,0.02197263880073853,-0.008516796378801393,-0.13908762084516782,1.7950883945141591,-0.0007161038553697034,-0.09383501467409117,-0.012524468439961212,-0.09897643232418019,1.486569807926634,0.002313821764093637,-0.2872050088878657,-0.028556874613081464,-0.09513529974464562,0.9753830573881078,-0.0015498544689957036,0.07093582296645823,0.06952492175081464,0.21365454903245495,0.1873627426876255,-0.00018493178794344432,-0.047418408267455865,0.041788903454711195,0.07804414495766347,-0.0036161694362361295,-0.0009557691333269876,0.2454560315516008,0.01498040597008704,-0.19052923337697264,0.714227556762534,0.0018555822978814213,0.11595128844469733,-0.10049535965909605,-0.44298395925489154,0.7320661472968163,-0.00042576087678898735,0.15513461817866547,0.003166365205088397,0.32812507383502454,1.0553755197704588,-0.0010423793025253084,0.1651301496394549,-0.027257595436349032,-0.32703906601692134,-0.03232778531348004
1988-12-13,0.00040659014426306403,-0.008309900532538389,-0.018841043566289767,-0.1887879210185844,1.7841763122425474,-0.0007425075572198977,-0.0913688028546047,-0.011679354815169676,-0.10207430649828908,1.4869715728451314,0.002264401683696766,-0.27529453373583035,-0.024458344170257898,-0.09366947334954431,0.9782489214860252,-0.001397741258247306,0.06681232387947744,0.0681085687390499,0.24132816488628991,0.18663212429962256,-0.00017383152913882834,-0.04623220517712204,0.042197040742475794,0.08162329282267908,-0.0030935730196527075,-0.0009195082199288941,0.24638582401735254,0.015295994013681879,-0.18188088889852147,0.7150723360474561,0.001761211422115505,0.1275728449037396,-0.09654094995872196,-0.4514652538872003,0.7338627900263222,-0.0006659568782920538,0.15298183600669527,0.002462718203639283,0.27456981708900535,1.0500898971526773,-0.0009502293373325509,0.17819770123687734,-0.022813386834605476,-0.29414185610459714,-0.026586590574665926
1988-12-14,0.00048523234527368333,-0.008590990644053196,-0.021430211524643968,-0.17961960003156618,1.7945060308497927,-0.0006606039183098119,-0.09288010306149329,-0.010199638784058607,-0.11003297644695716,1.4905881599891224,0.002144923999552804,-0.272607074350978,-0.02810915156705694,-0.0760041105818718,0.9741835193291547,-0.001587959744549514,0.06717187399064523,0.0744245391754323,0.21751453820182043,0.17288500041071483,-5.578718765440681e-05,-0.04997252509115606,0.05013226704346832,0.04548070710101143,-0.005544081683902094,-0.0007070922353575855,0.24316325420161486,0.017379413960589594,-0.19484686310480923,0.7259909735392133,0.0017354281625865666,0.13023029907201245,-0.10442848987057812,-0.41815288879339857,0.7407258491212504,-0.0007935688857688435,0.15385793021213331,0.004576088974464787,0.26793803932135907,1.0399469778466395,-0.0008410966575281504,0.1765217609227643,-0.021653149226050716,-0.30125778628003796,-0.021276784054959773
1988-12-15,0.00010575880712850215,0.09481435378950909,-0.020312162676220893,-0.15749416516256382,1.7943216833527393,-0.0007471092823844425,-0.072290914218429,-0.010043559545295844,-0.11130124884994327,1.4874794836714744,0.0025468359593725865,-0.37010981128591774,-0.029194590551009553,-0.0746896866088094,0.998085083809423,-0.0013781704731292668,0.028952403135451943,0.0747169139707245,0.2436182655133859,0.17799626974675073,8.984747688374234e-06,-0.056719118288783045,0.05045916444986638,0.06281604174832361,-0.005272720502238072,-0.0008642114014238192,0.29579828258971463,0.018447344985986304,-0.16782911544277176,0.7169871175884707,0.0015949513724990694,0.1301108594126273,-0.10587529147762662,-0.48416001051830276,0.7417033714299847,-0.0010194658354401344,0.18794723809726369,0.003995005424657179,0.22732505009678108,1.0355237579047176,-0.0007929668086673209,0.1643820268973248,-0.021781224160616633,-0.30193288466240853,-0.01932545819397424
1988-12-16,-0.00012489918382542814,0.08340169855278985,-0.0180061714185206,-0.16261068992997418,1.784053918022116,-0.0007965103772636425,-0.07119822902863783,-0.006990938220037721,-0.11198424455995956,1.4837713968857178,0.0027635338194466363,-0.36204432064396447,-0.03238954184744992,-0.0686659990067862,1.0122644431532062,-0.0013210355259700422,0.02978958887003203,0.07275193877907309,0.24525376638621638,0.18169547182200604,0.00024742556021936044,-0.02931842403337694,0.05982335058316399,0.07113858983606873,-0.0006537783578131817,-0.0009512833446809344,0.28876531077515366,0.017231024505690206,-0.17060574716071372,0.7133204784438721,0.0013928768744352795,0.11504108740288815,-0.10772032997711019,-0.49005909084714894,0.7328762312627504,-0.0011638927397631385,0.18035896836012993,0.005079281703492462,0.22329600726698168,1.0284473511695513,-0.0005982270059729393,0.17183653986937722,-0.02518365992869567,-0.2969022480965258,-0.008074993051373311
1988-12-19,-0.00023768232267392555,0.05284064902542446,-0.012414717590304894,-0.1513500795130617,1.7851431230857295,-0.00056118967338239,-0.10748282740039856,-0.015698401961132463,-0.0739141524979347,1.528060976039284,0.0026501585281998976,-0.350070201018162,-0.028265651582631085,-0.08255837731912061,0.9980740273566356,-0.0014778537212958775,0.0576353113000779,0.0781632819089519,0.2165488408535947,0.160727928706611,0.0007485818800184242,0.016683311444184737,0.03798122554487701,0.07329721822911758,0.014788398782079675,-0.0016536838013388744,0.37264016601534816,0.04322488846457853,-0.2674328155007024,0.6194912268252478,0.0008568625907569326,0.1444731668148501,-0.08655005228625462,-0.5397736570358512,0.6776657424641455,-0.0011084625572608223,0.18313463402557015,0.0027141615490295307,0.2252603607399612,1.032137970979614,-0.00059864185513137,0.18999472685144386,-0.025739587476051984,-0.3082101022374867,-0.01573945456419455
1988-12-20,-0.0006151432760231291,0.03084736296054087,-0.026337810870414157,-0.18093485294212497,1.7709586366340033,-0.0008984176023184314,-0.13318597267591775,-0.02451788706712632,-0.08975913654038578,1.5155839476234219,0.003133328473062979,-0.27887903582019646,-0.04016890995394982,-0.12366412406254952,1.040108426810825,-0.00146156493981179,0.07101724955011658,0.07152987474382017,0.19702341570832876,0.1639331632620296,0.0012245821521229487,-0.01969854167241568,0.09427196104529786,0.2199631082464777,0.00791924096905068,-0.0022134591857371063,0.2889233735332437,0.05260442923574223,-0.2246011199418299,0.5899110614349872,0.0008744208476759587,0.14023822650543005,-0.08280559248035842,-0.5293965522852792,0.6770719453371308,-0.0012905467091098549,0.16175734466499717,0.0022671603814698816,0.22878988702405612,1.023639632148803,-0.00033869904330171066,0.20165884971690826,-0.014303521384010531,-0.28178750033033834,-0.007013626543429614
